"id","data","banco","descricao","valor","saldo","tipo"
1018,"2023-04-03","totta","Pagamento de conta cartão",-300.00,954.00,"NULL"
1019,"2023-04-03","totta","Transferência de Alessandro Penido Freitas",73.00,1254.00,"Transferência"
1020,"2023-04-03","totta","Levantamento Condeixa-a-nova",-30.00,1181.00,"NULL"
1021,"2023-04-03","totta","Levantamento Condeixa-a-nova",-30.00,1211.00,"NULL"
1022,"2023-04-03","totta","Cantinho Doce",-6.00,1241.00,"restaurante"
1023,"2023-04-03","totta","Restaurante .come",-20.00,1247.00,"restaurante"
1024,"2023-04-03","totta","Hui Wang",-5.00,1267.00,"NULL"
1025,"2023-04-03","totta","Hm Aquaportimao",-25.00,1272.00,"NULL"
1026,"2023-04-03","totta","Intercondeixa",-27.00,1297.00,"mercado"
1027,"2023-04-03","totta","Paypal *nex.pt",-6.00,1324.00,"NULL"
1028,"2023-04-03","totta","Municipio De Con",-41.00,1330.00,"fixas"
1029,"2023-04-03","totta","Transferência de Roberto Piedade Francisco",850.00,1371.00,"Transferência"
1030,"2023-04-03","totta","Lidl Agradece",-2.00,521.00,"mercado"
1031,"2023-04-03","totta","Carregamento telemóvel",-12.00,523.00,"NULL"
1032,"2023-04-03","totta","Transferência para Nr. XXXXX8914",-17.00,535.00,"Transferência"
1033,"2023-04-03","totta","Restaurante .come",-33.00,552.00,"restaurante"
1034,"2023-04-03","totta","Farmacia Conimbriga",-8.00,585.00,"NULL"
1035,"2023-04-03","totta","Liu Xiaofeng",-5.00,593.00,"NULL"
1036,"2023-04-03","totta","Transferência para Andrea",-30.00,597.00,"Transferência"
1037,"2023-04-03","totta","Brisa Areas Servico",-20.00,627.00,"NULL"
1038,"2023-04-03","totta","A S Alcacer",-32.00,647.00,"NULL"
1039,"2023-04-03","totta","Levantamento Portimao",-20.00,679.00,"NULL"
1040,"2023-03-31","totta","Trf.Imed.   de Transferwise-R1548059",500.00,699.00,"NULL"
1041,"2023-03-31","totta","Mcdonalds Faro",-13.00,199.00,"NULL"
1042,"2023-03-31","totta","Brisa Areas Servico",-7.00,211.00,"NULL"
1043,"2023-03-31","totta","Subscrição Ppr Cap. Garantido",-25.00,218.00,"NULL"
1044,"2023-03-31","totta","Aegon Santander",-37.00,243.00,"seguro"
1045,"2023-03-30","totta","Transferência para Igreja Baptista De Coimbra",-68.00,280.00,"Transferência"
1046,"2023-03-30","totta","Transferência para Nr. XXXXX7805",-15.00,348.00,"Transferência"
1047,"2023-03-30","totta","Levantamento Condeixa-a-nova",-10.00,363.00,"NULL"
1048,"2023-03-30","totta","Inter Condeixa",-1.00,373.00,"mercado"
1049,"2023-03-29","totta","Cantinho Doce",-6.00,374.00,"restaurante"
1050,"2023-03-29","totta","Quiosque Delta",-2.00,380.00,"NULL"
1051,"2023-03-29","totta","Nails 4 Us",-29.00,383.00,"beleza"
1052,"2023-03-29","totta","Sabores Mondego Rest",-20.00,412.00,"restaurante"
1053,"2023-03-29","totta","Douglas",-40.00,432.00,"NULL"
1054,"2023-03-29","totta","Celeiro Forum Coimbr",-4.00,472.00,"NULL"
1055,"2023-03-28","totta","Mini Preco Vasco Valvenda Nova",-8.00,477.00,"mercado"
1056,"2023-03-28","totta","Q Sabor Hamburgueria",-25.00,485.00,"restaurante"
1057,"2023-03-28","totta","Pagamento Cx.p.adv.solicitador",-268.00,510.00,"alc"
1058,"2023-03-28","totta","Transferência para Andrea L Carvalho",-295.00,778.00,"Transferência"
1059,"2023-03-28","totta","Cantinho Doce",-15.00,1073.00,"restaurante"
1060,"2023-03-28","totta","Trf.Créd.N.Sepa+recebida 0018375169600096222",500.00,1088.00,"NULL"
1061,"2023-03-28","totta","Trf. Cobr DUC 104123002030934",-407.00,588.00,"NULL"
1062,"2023-03-28","totta","Transferência para Igreja Baptista De Coimbra",-40.00,995.00,"Transferência"
1063,"2023-03-28","totta","Carregamento Vodafone Sa",-12.00,1035.00,"fixas"
1064,"2023-03-28","totta","Carregamento Vodafone Sa",-16.00,1047.00,"fixas"
1065,"2023-03-27","totta","Trf.Imed.   de Banco Topazio-R1520044",379.00,1063.00,"NULL"
1066,"2023-03-27","totta","Cantinho Doce",-6.00,684.00,"restaurante"
1067,"2023-03-27","totta","Levantamento Condeixa-a-nova",-60.00,689.00,"NULL"
1068,"2023-03-27","totta","Inter Condeixa",-12.00,749.00,"mercado"
1069,"2023-03-27","totta","Rituals Cosmetics",-7.00,761.00,"NULL"
1070,"2023-03-27","totta","Irn Nacionalidade",-250.00,768.00,"alc"
1071,"2023-03-27","totta","Adhoc Gym",-20.00,1018.00,"NULL"
1072,"2023-03-27","totta","Adhoc Gym",-38.00,1038.00,"NULL"
1073,"2023-03-27","totta","Continente Bom Dia",-2.00,1076.00,"mercado"
1074,"2023-03-27","totta","Transferência para Nr. XXXXX8914",-11.00,1078.00,"Transferência"
1075,"2023-03-27","totta","Continente",-32.00,1089.00,"mercado"
1076,"2023-03-27","totta","Levantamento Coimbra",-10.00,1121.00,"NULL"
1077,"2023-03-27","totta","Pluricosmetica",-3.00,1131.00,"NULL"
1078,"2023-03-27","totta","Chimarr O Coimbra",-18.00,1134.00,"NULL"
1079,"2023-03-27","totta","Vitaminas F Coimbra",-15.00,1152.00,"NULL"
1080,"2023-03-27","totta","Transferência para Nr. XXXXX5980",-26.00,1167.00,"Transferência"
1081,"2023-03-27","totta","Cantinho Doce",-5.00,1193.00,"restaurante"
1082,"2023-03-24","totta","Levantamento Coimbra",-10.00,1198.00,"NULL"
1083,"2023-03-24","totta","Lefties",-13.00,1208.00,"vestuario"
1084,"2023-03-24","totta","Continente",-6.00,1221.00,"mercado"
1085,"2023-03-24","totta","Celeiro Forum Coimbr",-6.00,1228.00,"NULL"
1086,"2023-03-24","totta","Celeiro Forum Coimbr",-37.00,1234.00,"NULL"
1087,"2023-03-24","totta","Celeiro Forum Coimbr",-4.00,1271.00,"NULL"
1088,"2023-03-24","totta","Continente",-11.00,1275.00,"mercado"
1089,"2023-03-24","totta","Transferência para Igreja Baptista De Coimbra",-70.00,1285.00,"Transferência"
1090,"2023-03-24","totta","Ctt - Correios",-8.00,1355.00,"alc"
1091,"2023-03-24","totta","Pagamento Ifmb",-58.00,1363.00,"NULL"
1092,"2023-03-24","totta","Inter Condeixa",-59.00,1421.00,"mercado"
1093,"2023-03-23","totta","Transferência de Ruben Dario Serrano Rodriguez",700.00,1480.00,"Transferência"
1094,"2023-03-23","totta","Transferência para Igreja Baptista De Coimbra",-75.00,780.00,"Transferência"
1095,"2023-03-23","totta","Trf.Créd.N.Sepa+recebida 0018375169600095862",540.00,855.00,"NULL"
1096,"2023-03-23","totta","Transferência de Sra Flavia Batista",250.00,315.00,"Transferência"
1097,"2023-03-23","totta","Aegon Santander",-23.00,65.00,"seguro"
1098,"2023-03-22","totta","Pagamento de serviços",-100.00,88.00,"NULL"
1099,"2023-03-22","totta","Levantamento Condeixa-a-nova",-10.00,188.00,"NULL"
1100,"2023-03-21","totta","Transferência para Nr. XXXXX7805",-15.00,198.00,"Transferência"
1101,"2023-03-21","totta","Levantamento Condeixa-a-nova",-10.00,213.00,"NULL"
1102,"2023-03-20","totta","Credito Pessoal (44/108)",-217.00,223.00,"NULL"
1103,"2023-03-20","totta","Levantamento Condeixa-a-nova",-10.00,440.00,"NULL"
1104,"2023-03-20","totta","Levantamento Condeixa-a-nova",-10.00,450.00,"NULL"
1105,"2023-03-20","totta","Levantamento Condeixa-a-nova",-30.00,460.00,"NULL"
1106,"2023-03-20","totta","Transferência de Eduardo Costa Ramos",185.00,490.00,"Transferência"
1107,"2023-03-20","totta","Continente",-10.00,306.00,"mercado"
1108,"2023-03-20","totta","Celeiro Forum Coimbr",-22.00,316.00,"NULL"
1109,"2023-03-20","totta","Hanami Sushi",-11.00,339.00,"restaurante"
1110,"2023-03-20","totta","Mania Poke Bowls",-10.00,350.00,"restaurante"
1111,"2023-03-17","totta","Trf.Imed.   de Banco Topazio-R1463411",90.00,361.00,"NULL"
1112,"2023-03-17","totta","Transferência para Igreja Baptista De Coimbra",-42.00,271.00,"Transferência"
1113,"2023-03-17","totta","Pagamento Petrogal",-32.00,313.00,"fixas"
1114,"2023-03-16","totta","Trf.Imed.   de Renata Werneck de Macedo-R1457797",150.00,345.00,"NULL"
1115,"2023-03-16","totta","Mini Preco Vasco Val",-8.00,195.00,"mercado"
1116,"2023-03-16","totta","Levantamento Condeixa-a-nova",-10.00,203.00,"NULL"
1117,"2023-03-15","totta","Transferência para Nr. XXXXX8914",-17.00,213.00,"Transferência"
1118,"2023-03-14","totta","Trf.Imed.   de Banco Topazio-R1443473",193.00,230.00,"NULL"
1119,"2023-03-13","totta","Levantamento Condeixa-a-nova",-20.00,36.00,"NULL"
1120,"2023-03-13","totta","Levantamento Condeixa-a-nova",-10.00,56.00,"NULL"
1121,"2023-03-13","totta","Levantamento Condeixa-a-nova",-10.00,66.00,"NULL"
1122,"2023-03-13","totta","Inter Condeixa",-10.00,76.00,"mercado"
1123,"2023-03-13","totta","Petrogal",-22.00,86.00,"fixas"
1124,"2023-03-13","totta","Petrogal",-288.00,108.00,"fixas"
1125,"2023-03-13","totta","Adhoc Gym",-20.00,395.00,"NULL"
1126,"2023-03-13","totta","Adhoc Gym",-20.00,415.00,"NULL"
1127,"2023-03-13","totta","Transferência para Jamile",-25.00,435.00,"Transferência"
1128,"2023-03-13","totta","Transferência para Nr. XXXXX6661",-15.00,460.00,"Transferência"
1129,"2023-03-13","totta","Tertulia Polpular",-4.00,475.00,"NULL"
1130,"2023-03-13","totta","Imposto do Selo sobre comissão",0.00,479.00,"NULL"
1131,"2023-03-13","totta","Comissão de manutenção de conta pacote",-6.00,479.00,"NULL"
1132,"2023-03-10","totta","Mini Preco Vasco Val",-11.00,485.00,"mercado"
1133,"2023-03-10","totta","Uppc Lda",-70.00,496.00,"NULL"
1134,"2023-03-10","totta","Mdtec",-18.00,566.00,"alc"
1135,"2023-03-10","totta","Ctt - Correios",-8.00,583.00,"alc"
1136,"2023-03-08","totta","Triangular Design, U",-80.00,591.00,"NULL"
1137,"2023-03-08","totta","Graos E Canela Lda",-2.00,671.00,"NULL"
1138,"2023-03-08","totta","Continente",-13.00,673.00,"mercado"
1139,"2023-03-08","totta","Lefties",-9.00,687.00,"vestuario"
1140,"2023-03-08","totta","Celeiro Forum Coimbr",-8.00,696.00,"NULL"
1141,"2023-03-08","totta","Inter Condeixa",-35.00,704.00,"mercado"
1142,"2023-03-08","totta","Transferência de Igor Ferreira Picanco",80.00,739.00,"Transferência"
1143,"2023-03-08","totta","Meo. Sa",-58.00,659.00,"fixas"
1144,"2023-03-07","totta","Transferência para Nr. XXXXX0136",-9.00,717.00,"Transferência"
1145,"2023-03-07","totta","Transferência de Adriana Levindo",100.00,726.00,"Transferência"
1146,"2023-03-06","totta","Farmacia Rocha",-4.00,626.00,"NULL"
1147,"2023-03-06","totta","Cantinho Doce",-5.00,630.00,"restaurante"
1148,"2023-03-06","totta","Transferência para Maria Albertina Da Costa Neves Pimentel",-220.00,635.00,"Transferência"
1149,"2023-03-06","totta","Pagamento Vodafone Sa",-37.00,855.00,"fixas"
1150,"2023-03-06","totta","Levantamento Condeixa-a-nova",-10.00,892.00,"NULL"
1151,"2023-03-06","totta","Levantamento Condeixa-a-nova",-10.00,902.00,"NULL"
1152,"2023-03-06","totta","Levantamento Condeixa-a-nova",-30.00,912.00,"NULL"
1153,"2023-03-06","totta","Adhoc Gim",-6.00,942.00,"saude"
1154,"2023-03-06","totta","Inter Condeixa",-56.00,948.00,"mercado"
1155,"2023-03-06","totta","Carregamento Vodafone Sa",-12.00,1004.00,"fixas"
1156,"2023-03-06","totta","Via Verde",-5.00,1016.00,"NULL"
1157,"2023-03-06","totta","Rituals Cosmetics",-52.00,1021.00,"NULL"
1158,"2023-03-06","totta","Transferência para Domague",-44.00,1073.00,"Transferência"
1159,"2023-03-06","totta","Universo. Ime S.",-50.00,1117.00,"NULL"
1160,"2023-03-06","totta","Carregamento telemóvel",-12.00,1167.00,"NULL"
1161,"2023-03-06","totta","Arcadia",-12.00,1179.00,"NULL"
1162,"2023-03-06","totta","B25 Parfois Cc Forum",-5.00,1191.00,"NULL"
1163,"2023-03-06","totta","Dreams For You",-17.00,1196.00,"NULL"
1164,"2023-03-06","totta","Lefties",-24.00,1212.00,"vestuario"
1165,"2023-03-06","totta","Transferência para Nr. XXXXX7805",-31.00,1236.00,"Transferência"
1166,"2023-03-03","totta","Q Sabor Hamb",-31.00,1267.00,"restaurante"
1167,"2023-03-03","totta","Ctt - Correios",-4.00,1298.00,"alc"
1168,"2023-03-03","totta","Comissão de disponibilização de cartão de débito",-6.00,1303.00,"NULL"
1169,"2023-03-03","totta","Imposto do selo sobre comissão",0.00,1309.00,"NULL"
1170,"2023-03-02","totta","Cantinho Doce",-8.00,1309.00,"restaurante"
1171,"2023-03-02","totta","Transferência para Igreja Baptista De Coimbra",-112.00,1317.00,"Transferência"
1172,"2023-03-02","totta","Transferência para Alessandro Penido De Freitas",-1615.00,1430.00,"Transferência"
1173,"2023-03-02","totta","Trf. Cobr DUC 163423015069675",-85.00,3045.00,"NULL"
1174,"2023-03-02","totta","Fernanda Simoes, Lda",-7.00,3130.00,"NULL"
1175,"2023-03-02","totta","Pensão Instituto Nacional Do Seguro Social",275.00,3137.00,"entrada"
1176,"2023-03-02","totta","Transferência para Nr. XXXXX8914",-17.00,2862.00,"Transferência"
1177,"2023-03-02","totta","Credito Habitacao Geral (52/366)",-265.00,2879.00,"bens"
1178,"2023-03-02","totta","Seguro multi-riscos",-15.00,3144.00,"NULL"
1179,"2023-03-02","totta","Seguro de vida",-40.00,3159.00,"NULL"
1180,"2023-03-02","totta","Via Verde",-36.00,3199.00,"NULL"
1181,"2023-03-02","totta","Transferência de Roberto Piedade Francisco",2250.00,3235.00,"Transferência"
1182,"2023-03-02","totta","Transferência de Roberto Piedade Francisco",300.00,985.00,"Transferência"
1183,"2023-03-01","totta","Continente Coimbra",-196.00,685.00,"mercado"
1184,"2023-03-01","totta","Celeiro Forum Coimbr",-8.00,882.00,"NULL"
1185,"2023-03-01","totta","Nails 4 Us",-29.00,889.00,"beleza"
1186,"2023-03-01","totta","Crc Coimbra",-5.00,918.00,"alc"
1187,"2023-03-01","totta","Cantinho Doce",-15.00,923.00,"restaurante"
1188,"2023-03-01","totta","Pagamento Socialinstitutogfs",-20.00,938.00,"NULL"
1189,"2023-03-01","totta","Carregamento Vodafone Sa",-12.00,959.00,"fixas"
1190,"2023-03-01","totta","Wise",-113.00,971.00,"NULL"
1191,"2023-03-01","totta","Aegon Santander",-35.00,1084.00,"seguro"
1192,"2023-03-01","totta","Municipio De Con",-44.00,1119.00,"fixas"
1193,"2023-02-28","totta","Continente Bom Dia",-28.00,1162.00,"mercado"
1194,"2023-02-28","totta","Cantinho Doce",-7.00,1191.00,"restaurante"
1195,"2023-02-28","totta","Restaurante .come",-20.00,1198.00,"restaurante"
1196,"2023-02-28","totta","Restaurante Tinella",-74.00,1218.00,"restaurante"
1197,"2023-02-28","totta","Subscrição Ppr Cap. Garantido",-25.00,1292.00,"NULL"
1198,"2023-02-27","totta","Transferência para Igreja Baptista De Coimbra",-57.00,1317.00,"Transferência"
1199,"2023-02-27","totta","Levantamento Condeixa-a-nova",-10.00,1373.00,"NULL"
1200,"2023-02-27","totta","Levantamento Condeixa-a-nova",-40.00,1383.00,"NULL"
1201,"2023-02-27","totta","Cantinho Doce",-6.00,1423.00,"restaurante"
1202,"2023-02-27","totta","Piscinas Municipais",-43.00,1429.00,"NULL"
1203,"2023-02-27","totta","Transferência de Transferwise",113.00,1472.00,"Transferência"
1204,"2023-02-27","totta","Transferência de Gt Santos Dutra Cj",567.00,1359.00,"Transferência"
1205,"2023-02-27","totta","Via Verde",-38.00,792.00,"NULL"
1206,"2023-02-27","totta","Primark Coimbra",-10.00,830.00,"vestuario"
1207,"2023-02-27","totta","Irn Nacionalidade",-175.00,840.00,"alc"
1208,"2023-02-27","totta","Irn Nacionalidade",-175.00,1015.00,"alc"
1209,"2023-02-27","totta","Irn Nacionalidade",-175.00,1190.00,"alc"
1210,"2023-02-27","totta","Irn Nacionalidade",-175.00,1365.00,"alc"
1211,"2023-02-27","totta","Adhoc Gym",-20.00,1540.00,"NULL"
1212,"2023-02-27","totta","Adhoc Gym",-38.00,1560.00,"NULL"
1213,"2023-02-27","totta","Inter Condeixa",-30.00,1598.00,"mercado"
1214,"2023-02-27","totta","Transferência para Nr. XXXXX7805",-14.00,1628.00,"Transferência"
1215,"2023-02-27","totta","Transferência para Nr. XXXXX2772",-12.00,1642.00,"Transferência"
1216,"2023-02-27","totta","Antonio Manuel",-6.00,1654.00,"NULL"
1217,"2023-02-27","totta","Continente Coimbra",-11.00,1660.00,"mercado"
1218,"2023-02-24","totta","Continente",-92.00,1671.00,"mercado"
1219,"2023-02-24","totta","Dreams For You",-9.00,1763.00,"NULL"
1220,"2023-02-24","totta","Cantinho Doce",-4.00,1771.00,"restaurante"
1221,"2023-02-24","totta","Alentejo Pao, Azeite",-8.00,1775.00,"NULL"
1222,"2023-02-24","totta","Alentejo Pao, Azeite",-19.00,1783.00,"NULL"
1223,"2023-02-24","totta","Hawkers",-55.00,1802.00,"NULL"
1224,"2023-02-24","totta","Ctt - Correios",-8.00,1857.00,"alc"
1225,"2023-02-24","totta","Dom Pedro Portobelo",-72.00,1865.00,"NULL"
1226,"2023-02-23","totta","Q Sabor Hamburgueria",-16.00,1937.00,"restaurante"
1227,"2023-02-23","totta","Transferência para Igreja Baptista De Coimbra",-42.00,1954.00,"Transferência"
1228,"2023-02-23","totta","Transferência para Nr. XXXXX0136",-150.00,1996.00,"Transferência"
1229,"2023-02-23","totta","Cantinho Doce",-15.00,2146.00,"restaurante"
1230,"2023-02-23","totta","Levantamento Condeixa-a-nova",-40.00,2161.00,"NULL"
1231,"2023-02-23","totta","Dom Pedro Portobelo",-76.00,2201.00,"NULL"
1232,"2023-02-23","totta","Trf.Imed.   de Transferwise-R1318434",155.00,2276.00,"NULL"
1233,"2023-02-23","totta","Aegon Santander",-23.00,2121.00,"seguro"
1234,"2023-02-22","totta","Brisa Areas Servico Aljustrel",-21.00,2144.00,"NULL"
1235,"2023-02-22","totta","Repsol E0840",-30.00,2165.00,"NULL"
1236,"2023-02-22","totta","Trf.Imed.   de Transferwise-R1315424",100.00,2195.00,"NULL"
1237,"2023-02-22","totta","Trf.Imed.   de Banco Topazio-R1314007",1362.00,2095.00,"NULL"
1238,"2023-02-22","totta","Jafer S Sup",-3.00,733.00,"NULL"
1239,"2023-02-22","totta","Via Verde",-19.00,736.00,"NULL"
1240,"2023-02-22","totta","Merlino Hot E Rest L",-8.00,755.00,"restaurante"
1241,"2023-02-22","totta","Restaurante Thai",-51.00,763.00,"restaurante"
1242,"2023-02-22","totta","Ucb Vilamoura",-14.00,814.00,"NULL"
1243,"2023-02-22","totta","Rest Clipper",-35.00,828.00,"restaurante"
1244,"2023-02-20","totta","Credito Pessoal (43/108)",-217.00,863.00,"NULL"
1245,"2023-02-20","totta","Rare Steak House Vilamoura",-60.00,1081.00,"restaurante"
1246,"2023-02-20","totta","Levantamento Quarteira",-50.00,1141.00,"NULL"
1247,"2023-02-20","totta","Brisa Areas Servico",-7.00,1191.00,"NULL"
1248,"2023-02-20","totta","Mini Preco Vasco Val",-5.00,1198.00,"mercado"
1249,"2023-02-20","totta","Continente Bom Dia",-11.00,1203.00,"mercado"
1250,"2023-02-20","totta","Intercondeixa, Lda",-7.00,1214.00,"mercado"
1251,"2023-02-20","totta","Inter Condeixa",-54.00,1222.00,"mercado"
1252,"2023-02-20","totta","A Briosinha",-5.00,1276.00,"NULL"
1253,"2023-02-20","totta","Burguer King Coimbra",-7.00,1281.00,"NULL"
1254,"2023-02-20","totta","Bk Coimbra",-31.00,1289.00,"NULL"
1255,"2023-02-20","totta","Mini Preco Vasco Val",-13.00,1319.00,"mercado"
1256,"2023-02-17","totta","Continente Bom Dia",-15.00,1333.00,"mercado"
1257,"2023-02-17","totta","Transferência para Igreja Baptista De Coimbra",-90.00,1347.00,"Transferência"
1258,"2023-02-17","totta","Transferência para Andrea L Carvalho",-610.00,1437.00,"Transferência"
1259,"2023-02-17","totta","Trf.Imed.   de Transferwise-R1289434",610.00,2047.00,"NULL"
1260,"2023-02-17","totta","Trf.Imed.   de Transferwise-R1289335",900.00,1437.00,"NULL"
1261,"2023-02-17","totta","Optica Ideal",-75.00,537.00,"saude"
1262,"2023-02-17","totta","Cantinho Doce",-9.00,612.00,"restaurante"
1263,"2023-02-17","totta","Transferência para Nr. XXXXX7805",-15.00,621.00,"Transferência"
1264,"2023-02-17","totta","Paula Moura",-24.00,636.00,"NULL"
1265,"2023-02-17","totta","Tertulia De Sabores",-4.00,660.00,"NULL"
1266,"2023-02-16","totta","Transferência para Arquivo Distrital De Braga",-22.00,665.00,"Transferência"
1267,"2023-02-16","totta","Levantamento Condeixa-a-nova",-10.00,687.00,"NULL"
1268,"2023-02-16","totta","Pagamento de conta cartão",-1330.00,697.00,"NULL"
1269,"2023-02-16","totta","Ctt - Correios",-11.00,2027.00,"alc"
1270,"2023-02-16","totta","Trf.Imed.   de Transferwise-R1281700",350.00,2038.00,"NULL"
1271,"2023-02-15","totta","Continente Coimbra",-148.00,1688.00,"mercado"
1272,"2023-02-15","totta","Moinho Velho, Lda",-7.00,1836.00,"restaurante"
1273,"2023-02-14","totta","Q Sabor Hamb",-24.00,1843.00,"restaurante"
1274,"2023-02-14","totta","Trf. Cobr DUC 104723001150038",-405.00,1867.00,"NULL"
1275,"2023-02-14","totta","Pagamento de serviços",-268.00,2272.00,"NULL"
1276,"2023-02-14","totta","Transferência para Igreja Baptista De Coimbra",-125.00,2540.00,"Transferência"
1277,"2023-02-14","totta","Transferência de Alessandro Penido Freitas",1250.00,2665.00,"Transferência"
1278,"2023-02-14","totta","Restaurante .come",-31.00,1415.00,"restaurante"
1279,"2023-02-14","totta","Adhoc Gim",-24.00,1445.00,"saude"
1280,"2023-02-13","totta","Cantinho Doce",-6.00,1470.00,"restaurante"
1281,"2023-02-13","totta","Farmacia S Tome",-6.00,1476.00,"NULL"
1282,"2023-02-13","totta","Irn Nacionalidade",-120.00,1482.00,"alc"
1283,"2023-02-13","totta","Petrogal",-22.00,1602.00,"fixas"
1284,"2023-02-13","totta","Adhoc Gym",-20.00,1624.00,"NULL"
1285,"2023-02-13","totta","Adhoc Gym",-20.00,1644.00,"NULL"
1286,"2023-02-13","totta","Carregamento Vodafone Sa",-16.00,1664.00,"fixas"
1287,"2023-02-13","totta","Mercada Do Queijo",-10.00,1680.00,"NULL"
1288,"2023-02-13","totta","Casa Do Sabugueiro",-21.00,1690.00,"NULL"
1289,"2023-02-13","totta","Pingo Doce Condeixa",-27.00,1711.00,"mercado"
1290,"2023-02-13","totta","Burger King - C C",-13.00,1738.00,"NULL"
1291,"2023-02-13","totta","Imposto do Selo sobre comissão",0.00,1751.00,"NULL"
1292,"2023-02-13","totta","Comissão de manutenção de conta pacote",-6.00,1751.00,"NULL"
1293,"2023-02-10","totta","Transferência para Andrea L Carvalho",-565.00,1756.00,"Transferência"
1294,"2023-02-10","totta","Transferência para Igreja Baptista De Coimbra",-208.00,2321.00,"Transferência"
1295,"2023-02-10","totta","Cantinho Doce",-7.00,2529.00,"restaurante"
1296,"2023-02-10","totta","Levantamento Condeixa-a-nova",-40.00,2536.00,"NULL"
1297,"2023-02-10","totta","Ctt - Correios",-3.00,2576.00,"alc"
1298,"2023-02-10","totta","Transferência para Nr. XXXXX3067",-50.00,2579.00,"Transferência"
1299,"2023-02-10","totta","Continente Bom Dia",-5.00,2629.00,"mercado"
1300,"2023-02-10","totta","Continente Bom Dia",-7.00,2634.00,"mercado"
1301,"2023-02-10","totta","Farmacia Santa Crist",-12.00,2641.00,"NULL"
1302,"2023-02-10","totta","The Body Shop",-12.00,2653.00,"NULL"
1303,"2023-02-10","totta","Petrogal",-156.00,2665.00,"fixas"
1304,"2023-02-09","totta","Q Sabor Hamburgueria",-18.00,2821.00,"restaurante"
1305,"2023-02-09","totta","Parque Do Hospital",-3.00,2839.00,"NULL"
1306,"2023-02-09","totta","Santa Casa Misericor",-35.00,2842.00,"NULL"
1307,"2023-02-09","totta","Bbgourmet",-10.00,2877.00,"NULL"
1308,"2023-02-09","totta","Bbgourmet",-17.00,2887.00,"NULL"
1309,"2023-02-09","totta","Mc Donalds Boavista",-1.00,2903.00,"restaurante"
1310,"2023-02-09","totta","Inter Condeixa",-38.00,2905.00,"mercado"
1311,"2023-02-09","totta","Trf.Créd.N.Sepa+recebida 0018375169600092502",2644.00,2943.00,"NULL"
1312,"2023-02-09","totta","Restaurante .come",-20.00,299.00,"restaurante"
1313,"2023-02-09","totta","Levantamento Condeixa-a-nova",-20.00,319.00,"NULL"
1314,"2023-02-08","totta","Transferência para Nr. Xxxxx8914",-17.00,339.00,"Transferência"
1315,"2023-02-08","totta","Continente",-46.00,355.00,"mercado"
1316,"2023-02-08","totta","Arcadia Forum",-4.00,401.00,"NULL"
1317,"2023-02-08","totta","Lefties",-9.00,405.00,"vestuario"
1318,"2023-02-08","totta","Bertrand Coimbra",-33.00,414.00,"NULL"
1319,"2023-02-08","totta","Celeiro Forum Coimbr",-18.00,447.00,"NULL"
1320,"2023-02-08","totta","Crc Coimbra",-65.00,465.00,"alc"
1321,"2023-02-08","totta","Inter Condeixa",-9.00,530.00,"mercado"
1322,"2023-02-08","totta","Farmacia Santa Crist",-19.00,539.00,"NULL"
1323,"2023-02-07","totta","Transferência para Equation Story Unipessoal Lda",-44.00,558.00,"Transferência"
1324,"2023-02-07","totta","Transferência para Maria Albertina Da Costa Neves Pimentel",-220.00,602.00,"Transferência"
1325,"2023-02-07","totta","Ctt - Correios",-6.00,822.00,"alc"
1326,"2023-02-07","totta","Cantinho Doce",-14.00,828.00,"restaurante"
1327,"2023-02-07","totta","Transferência para Nr. XXXXX7805",-40.00,842.00,"Transferência"
1328,"2023-02-07","totta","Restaurante Tinella",-80.00,882.00,"restaurante"
1329,"2023-02-07","totta","Meo Sa",-58.00,962.00,"fixas"
1330,"2023-02-06","totta","Pagamento de serviços",-12.00,1020.00,"NULL"
1331,"2023-02-06","totta","Transferência de Larissa Levindo",13.00,1032.00,"Transferência"
1332,"2023-02-06","totta","Pagamento Irn",-250.00,1019.00,"alc"
1333,"2023-02-06","totta","Transferência para Igreja Baptista De C",-62.00,1269.00,"Transferência"
1334,"2023-02-06","totta","Transferência de Larissa Levindo",250.00,1332.00,"Transferência"
1335,"2023-02-06","totta","Inter Condeixa",-5.00,1082.00,"mercado"
1336,"2023-02-06","totta","Adhoc Gim",-2.00,1086.00,"saude"
1337,"2023-02-06","totta","Trf.Créd.N.Sepa+recebida 0018375169600092022",321.00,1088.00,"NULL"
1338,"2023-02-06","totta","Via Verde",-31.00,767.00,"NULL"
1339,"2023-02-06","totta","Dglab",-50.00,798.00,"NULL"
1340,"2023-02-06","totta","Universo, Ime S.a.",-50.00,848.00,"NULL"
1341,"2023-02-06","totta","Mcdonalds Almegue",-6.00,898.00,"NULL"
1342,"2023-02-06","totta","Worten Forum Coimbra",-62.00,904.00,"NULL"
1343,"2023-02-06","totta","Bk Coimbra",-16.00,966.00,"NULL"
1344,"2023-02-03","totta","5287603 Dep.Notas",300.00,982.00,"NULL"
1345,"2023-02-03","totta","Cantinho Doce",-4.00,682.00,"restaurante"
1346,"2023-02-03","totta","Carregamento telemóvel",-12.00,686.00,"NULL"
1347,"2023-02-03","totta","Transferência de Maria Das Gracas Dos Santos",30.00,698.00,"Transferência"
1348,"2023-02-03","totta","Carregamento Vodafone Sa",-12.00,668.00,"fixas"
